Time, X-pos, Y-pos
0.051 0.949394 0.314422
0.0511 0.949197 0.315019
0.0512 0.948999 0.315615
0.0513 0.948801 0.316212
0.0514 0.948602 0.316808
0.0515 0.948403 0.317404
0.0516 0.948204 0.318
0.0517 0.948004 0.318596
0.0518 0.947804 0.319191
0.0519 0.947603 0.319787
0.052 0.947402 0.320382
0.0521 0.947201 0.320977
0.0522 0.946999 0.321573
0.0523 0.946797 0.322168
0.0524 0.946595 0.322762
0.0525 0.946392 0.323357
0.0526 0.946189 0.323952
0.0527 0.945985 0.324546
0.0528 0.945782 0.325141
0.0529 0.945577 0.325735
0.053 0.945373 0.326329
0.0531 0.945168 0.326923
0.0532 0.944962 0.327517
0.0533 0.944757 0.328111
0.0534 0.94455 0.328704
0.0535 0.944344 0.329298
0.0536 0.944137 0.329891
0.0537 0.94393 0.330484
0.0538 0.943722 0.331078
0.0539 0.943514 0.33167
0.054 0.943306 0.332263
0.0541 0.943097 0.332856
0.0542 0.942888 0.333449
0.0543 0.942679 0.334041
0.0544 0.942469 0.334633
0.0545 0.942258 0.335226
0.0546 0.942048 0.335818
0.0547 0.941837 0.336409
0.0548 0.941626 0.337001
0.0549 0.941414 0.337593
0.055 0.941202 0.338184
0.0551 0.940989 0.338776
0.0552 0.940777 0.339367
0.0553 0.940563 0.339958
0.0554 0.94035 0.340549
0.0555 0.940136 0.34114
0.0556 0.939922 0.341731
0.0557 0.939707 0.342321
0.0558 0.939492 0.342912
0.0559 0.939276 0.343502
0.056 0.939061 0.344092
0.0561 0.938844 0.344682
0.0562 0.938628 0.345272
0.0563 0.938411 0.345862
0.0564 0.938194 0.346451
0.0565 0.937976 0.347041
0.0566 0.937758 0.34763
0.0567 0.93754 0.34822
0.0568 0.937321 0.348809
0.0569 0.937102 0.349398
0.057 0.936882 0.349986
0.0571 0.936662 0.350575
0.0572 0.936442 0.351164
0.0573 0.936222 0.351752
0.0574 0.936001 0.35234
0.0575 0.935779 0.352928
0.0576 0.935558 0.353516
0.0577 0.935335 0.354104
0.0578 0.935113 0.354692
0.0579 0.93489 0.355279
0.058 0.934667 0.355867
0.0581 0.934443 0.356454
0.0582 0.93422 0.357041
0.0583 0.933995 0.357628
0.0584 0.933771 0.358215
0.0585 0.933546 0.358802
0.0586 0.93332 0.359388
0.0587 0.933094 0.359975
0.0588 0.932868 0.360561
0.0589 0.932642 0.361147
0.059 0.932415 0.361733
0.0591 0.932188 0.362319
0.0592 0.93196 0.362905
0.0593 0.931732 0.36349
0.0594 0.931504 0.364076
0.0595 0.931275 0.364661
0.0596 0.931046 0.365246
0.0597 0.930816 0.365831
0.0598 0.930587 0.366416
0.0599 0.930356 0.367001
0.06 0.930126 0.367585
0.0601 0.929895 0.36817
0.0602 0.929664 0.368754
0.0603 0.929432 0.369338
0.0604 0.9292 0.369922
0.0605 0.928968 0.370506
0.0606 0.928735 0.37109
0.0607 0.928502 0.371673
0.0608 0.928268 0.372257
0.0609 0.928034 0.37284
0.061 0.9278 0.373423
0.0611 0.927566 0.374006
0.0612 0.927331 0.374589
0.0613 0.927095 0.375171
0.0614 0.92686 0.375754
0.0615 0.926624 0.376336
0.0616 0.926387 0.376918
0.0617 0.92615 0.377501
0.0618 0.925913 0.378082
0.0619 0.925676 0.378664
0.062 0.925438 0.379246
0.0621 0.9252 0.379827
0.0622 0.924961 0.380409
0.0623 0.924722 0.38099
0.0624 0.924483 0.381571
0.0625 0.924243 0.382152
0.0626 0.924003 0.382732
0.0627 0.923762 0.383313
0.0628 0.923522 0.383893
0.0629 0.923281 0.384474
0.063 0.923039 0.385054
0.0631 0.922797 0.385634
0.0632 0.922555 0.386214
0.0633 0.922312 0.386793
0.0634 0.922069 0.387373
0.0635 0.921826 0.387952
0.0636 0.921582 0.388531
0.0637 0.921338 0.38911
0.0638 0.921094 0.389689
0.0639 0.920849 0.390268
0.064 0.920604 0.390847
0.0641 0.920358 0.391425
0.0642 0.920112 0.392003
0.0643 0.919866 0.392582
0.0644 0.919619 0.39316
0.0645 0.919372 0.393737
0.0646 0.919125 0.394315
0.0647 0.918877 0.394893
0.0648 0.918629 0.39547
0.0649 0.918381 0.396047
0.065 0.918132 0.396624
0.0651 0.917883 0.397201
0.0652 0.917633 0.397778
0.0653 0.917384 0.398354
0.0654 0.917133 0.398931
0.0655 0.916883 0.399507
0.0656 0.916632 0.400083
0.0657 0.91638 0.400659
0.0658 0.916129 0.401235
0.0659 0.915877 0.40181
0.066 0.915624 0.402386
0.0661 0.915371 0.402961
0.0662 0.915118 0.403536
0.0663 0.914865 0.404111
0.0664 0.914611 0.404686
0.0665 0.914357 0.405261
0.0666 0.914102 0.405835
0.0667 0.913847 0.40641
0.0668 0.913592 0.406984
0.0669 0.913336 0.407558
0.067 0.91308 0.408132
0.0671 0.912824 0.408706
0.0672 0.912567 0.409279
0.0673 0.91231 0.409853
0.0674 0.912053 0.410426
0.0675 0.911795 0.410999
0.0676 0.911537 0.411572
0.0677 0.911278 0.412144
0.0678 0.911019 0.412717
0.0679 0.91076 0.413289
0.068 0.9105 0.413862
0.0681 0.91024 0.414434
0.0682 0.90998 0.415006
0.0683 0.909719 0.415577
0.0684 0.909458 0.416149
0.0685 0.909197 0.416721
0.0686 0.908935 0.417292
0.0687 0.908673 0.417863
0.0688 0.90841 0.418434
0.0689 0.908147 0.419005
0.069 0.907884 0.419575
0.0691 0.907621 0.420146
0.0692 0.907357 0.420716
0.0693 0.907092 0.421286
0.0694 0.906828 0.421856
0.0695 0.906563 0.422426
0.0696 0.906297 0.422995
0.0697 0.906032 0.423565
0.0698 0.905766 0.424134
0.0699 0.905499 0.424703
0.07 0.905232 0.425272
0.0701 0.904965 0.425841
0.0702 0.904698 0.42641
0.0703 0.90443 0.426978
0.0704 0.904162 0.427546
0.0705 0.903893 0.428115
0.0706 0.903624 0.428682
0.0707 0.903355 0.42925
0.0708 0.903085 0.429818
0.0709 0.902815 0.430385
0.071 0.902545 0.430953
0.0711 0.902274 0.43152
0.0712 0.902003 0.432087
0.0713 0.901732 0.432653
0.0714 0.90146 0.43322
0.0715 0.901188 0.433786
0.0716 0.900915 0.434353
0.0717 0.900642 0.434919
0.0718 0.900369 0.435485
0.0719 0.900096 0.43605
0.072 0.899822 0.436616
0.0721 0.899547 0.437181
0.0722 0.899273 0.437746
0.0723 0.898998 0.438311
0.0724 0.898722 0.438876
0.0725 0.898447 0.439441
0.0726 0.898171 0.440006
0.0727 0.897894 0.44057
0.0728 0.897618 0.441134
0.0729 0.89734 0.441698
0.073 0.897063 0.442262
0.0731 0.896785 0.442826
0.0732 0.896507 0.443389
0.0733 0.896228 0.443952
0.0734 0.89595 0.444515
0.0735 0.89567 0.445078
0.0736 0.895391 0.445641
0.0737 0.895111 0.446204
0.0738 0.894831 0.446766
0.0739 0.89455 0.447328
0.074 0.894269 0.44789
0.0741 0.893988 0.448452
0.0742 0.893706 0.449014
0.0743 0.893424 0.449576
0.0744 0.893141 0.450137
0.0745 0.892859 0.450698
0.0746 0.892575 0.451259
0.0747 0.892292 0.45182
0.0748 0.892008 0.452381
0.0749 0.891724 0.452941
0.075 0.89144 0.453501
0.0751 0.891155 0.454062
0.0752 0.890869 0.454622
0.0753 0.890584 0.455181
0.0754 0.890298 0.455741
0.0755 0.890012 0.4563
0.0756 0.889725 0.456859
0.0757 0.889438 0.457419
0.0758 0.889151 0.457977
0.0759 0.888863 0.458536
0.076 0.888575 0.459095
0.0761 0.888287 0.459653
0.0762 0.887998 0.460211
0.0763 0.887709 0.460769
0.0764 0.887419 0.461327
0.0765 0.887129 0.461884
0.0766 0.886839 0.462442
0.0767 0.886549 0.462999
0.0768 0.886258 0.463556
0.0769 0.885967 0.464113
0.077 0.885675 0.46467
0.0771 0.885383 0.465226
0.0772 0.885091 0.465782
