MC_samples M E
847 0.429587 -1.23409
848 0.429646 -1.23413
849 0.429723 -1.23418
850 0.429776 -1.23415
851 0.429818 -1.23403
852 0.429824 -1.2338
853 0.429795 -1.23359
854 0.429877 -1.23358
855 0.429953 -1.23364
856 0.43 -1.23367
857 0.429977 -1.23366
858 0.429936 -1.23374
859 0.429802 -1.23378
860 0.429703 -1.23385
861 0.429628 -1.23388
862 0.42964 -1.23393
863 0.42956 -1.23379
864 0.429497 -1.23366
865 0.42948 -1.23357
866 0.429382 -1.23341
867 0.429285 -1.23326
868 0.429211 -1.23315
869 0.42901 -1.23298
870 0.428787 -1.23294
871 0.428502 -1.23295
872 0.428182 -1.2329
873 0.427887 -1.23279
874 0.4277 -1.23278
875 0.427583 -1.23275
876 0.42738 -1.23258
877 0.427127 -1.23242
878 0.426879 -1.23231
879 0.426644 -1.2322
880 0.426358 -1.2321
881 0.426124 -1.23198
882 0.425833 -1.23186
883 0.425544 -1.23181
884 0.425221 -1.23181
885 0.42478 -1.23181
886 0.424328 -1.23175
887 0.423912 -1.2315
888 0.423542 -1.23136
889 0.423189 -1.23121
890 0.422876 -1.23111
891 0.422565 -1.23109
892 0.422287 -1.231
893 0.421971 -1.23094
894 0.421622 -1.23085
895 0.421285 -1.23075
896 0.420988 -1.23055
897 0.420758 -1.23043
898 0.420618 -1.23021
899 0.420345 -1.23004
900 0.420122 -1.22983
901 0.41985 -1.22967
902 0.419667 -1.22955
903 0.419324 -1.22925
904 0.419076 -1.22902
905 0.418768 -1.2289
906 0.418416 -1.22879
907 0.418082 -1.2286
908 0.417808 -1.22846
909 0.417602 -1.22818
910 0.417324 -1.22789
911 0.417173 -1.22763
912 0.417034 -1.22742
913 0.416895 -1.22727
914 0.416679 -1.2271
915 0.41653 -1.22687
916 0.416376 -1.22679
917 0.416205 -1.22676
918 0.416024 -1.22675
919 0.415865 -1.22674
920 0.415766 -1.22674
921 0.415689 -1.22675
922 0.415575 -1.22667
923 0.415455 -1.22662
924 0.415319 -1.22648
925 0.415173 -1.22642
926 0.415043 -1.22632
927 0.414903 -1.22622
928 0.41479 -1.2262
